campaign,cost,pCTR,click,pCTR_per_cost
34,0.000275201099993,0.4272557651224019,1,1552.52201075239
560,0.000118051197599,0.1832673723704077,0,1552.4397557823686
51,0.000133348896223,0.20699064273742843,0,1552.2486394733778
71,0.000265953605739,0.41280936149553,1,1552.1856165418958
627,9.44429636001e-05,0.1465827187832962,0,1552.0766523588952
305,0.000334805125705,0.5195910593575976,1,1551.9208622134845
162,0.00038640042019,0.5995565851728091,1,1551.6457898208196
399,0.000535977190895,0.8316250071361574,1,1551.6052198927919
121,0.000241467081661,0.3746071749093804,0,1551.3798913397984
521,0.000229411756291,0.3558191665427593,0,1551.0066802828378
169,0.000203773782534,0.3160402926343586,1,1550.9369689480382
477,0.000167559202517,0.259870936017381,0,1550.9201053342047
305,0.000326103886001,0.5056520699733813,0,1550.5858460448726
419,0.00026882332914,0.41683148389533387,1,1550.577791104778
446,0.000205727973404,0.3189151816827967,0,1550.178988330986
140,0.000128939765424,0.1998741514081386,0,1550.1358386288434
199,0.000265743938381,0.41191591144203665,0,1550.0481928263903
604,0.000185294116244,0.2872028579158626,1,1549.983689377738
226,0.000209588467922,0.32485339954426856,1,1549.9583672951192
435,0.000258663507069,0.4008478192090584,0,1549.6883335078649
562,0.000642620363449,0.9958334205654562,1,1549.6449804682982
30,0.000215552922557,0.3340288049026855,0,1549.637095801177
612,0.000195371515182,0.30273368824187846,0,1549.528281847353
564,0.000132371380049,0.20511004499745342,0,1549.5044693311174
179,9.31374027449e-05,0.14431008162997472,0,1549.4321011423826
7,0.000140724122283,0.2179957779930246,1,1549.1002854125409
7,0.00015801107405,0.24476620783995154,1,1549.044643304553
475,0.000351477885515,0.544428626766505,1,1548.9697907132495
39,0.000529483534629,0.8200425286098759,1,1548.759262522612
7,0.000117125184693,0.18139536684987256,0,1548.730679275622
93,0.000151470584028,0.23454841915064115,0,1548.475043228749
169,0.000220588235294,0.3415373213622415,1,1548.302523509654
564,0.000247419739509,0.3830337164105826,0,1548.1130049312399
615,0.000250000007012,0.38692876065123544,0,1547.7149991946317
447,0.000295102203264,0.45669893705327674,0,1547.5958227418298
299,0.000293479386499,0.4540592470261096,1,1547.1589076245284
39,0.000529483534629,0.8191415291988992,1,1547.0576054321643
582,0.000232244098888,0.35928933032518673,1,1547.033195011144
7,0.00027587976753,0.4267600991625787,0,1546.9061141505113
348,0.000137308392403,0.21240081910365746,1,1546.8888345896678
110,0.000114804254831,0.1775365005914587,0,1546.4278815519947
167,0.000224175032447,0.3466103597921062,1,1546.1595165556746
295,0.000238235294819,0.36833807166619736,0,1546.1104197261927
95,0.000644117663888,0.9958334205654562,1,1546.0427129950795
101,0.000376133077285,0.5814491818826855,1,1545.86027392139
384,0.000336702853176,0.5204193214349786,1,1545.633832698611
595,0.000195588241606,0.3022692868017191,1,1545.4369052032343
614,0.000290024156261,0.44813221051093544,0,1545.1547770650182
121,0.000240830227845,0.37209980893537586,1,1545.0710330883458
463,0.000238235294819,0.36806926715197763,0,1544.9821044846415
299,0.000144525477115,0.2232833812238364,1,1544.9413188663489
169,0.000119117647409,0.1839999113296656,1,1544.6906090907514
293,0.000138905100963,0.21454757273527753,0,1544.5622316809397
78,0.00022592712523,0.34890215178424294,1,1544.312801878265
425,0.000109777774033,0.16952641859092066,0,1544.2690479400665
7,0.00035287209843,0.5449206149092,0,1544.2439833969956
435,0.000644882075926,0.9958334205654562,1,1544.210108701684
560,0.000211109250355,0.32596855464186303,0,1544.0751842646227
436,0.000349426577856,0.5394421790876969,0,1543.792639923352
134,0.000240801332947,0.3716357800458499,0,1543.3294139100399
370,0.000317647071446,0.49011209309790293,1,1542.9454169585254
614,0.000273877138407,0.42257319629271034,1,1542.9297923535987
111,0.000270864946,0.41781464836341337,0,1542.5201914588583
7,0.000132371380049,0.20415331575987222,0,1542.276855346682
168,0.000333342581337,0.5139329501297146,0,1541.756075891615
554,0.000268967565417,0.41467610636382635,0,1541.7327577060223
397,0.000174965903127,0.26971200098792125,0,1541.511781253455
121,0.000228641471443,0.35242767529910823,1,1541.3987369608403
489,0.000271803234462,0.4189290133422642,1,1541.2951732214703
308,0.000221995525937,0.34210137890757014,0,1541.0282593021939
522,0.000387659328202,0.5973061542082583,0,1540.8017059169445
115,0.000260408716315,0.4011291572984898,1,1540.3829909182807
559,0.000222507019383,0.3427213111460706,0,1540.2719073601288
473,0.000241232321543,0.3715426897386418,0,1540.186187995599
121,0.000175864029385,0.2708412439165066,0,1540.0604936873324
502,0.000140688102674,0.21665981495998998,0,1540.0009726624169
358,0.000208449175133,0.3209976193069438,0,1539.9323077298475
634,0.000330246281333,0.5085029712707635,1,1539.7689543035926
303,0.000268593553234,0.4135658851459425,0,1539.7461337638358
477,0.000192543908161,0.29645946364006653,0,1539.6979653709695
590,0.000205882349435,0.31697612748201753,0,1539.598359703445
456,0.000182352942579,0.28068170483342186,0,1539.2222404737083
173,7.67334857407e-05,0.11809284034501455,0,1539.0000754569821
526,0.000240675228484,0.3703971900883286,1,1538.9917459367966
186,0.000294117647059,0.45263933416115354,1,1538.9737361469986
521,0.000157240576604,0.24198839133499092,0,1538.9691170137507
530,0.000177281376194,0.27282682976473893,0,1538.9480588540955
277,0.000291255773529,0.4482260177121928,0,1538.9429444823124
244,0.000239443060229,0.36840647037099333,1,1538.5974018986165
71,0.000165904488306,0.25525014851342337,0,1538.536727485221
85,0.00036115323796,0.5556029464328571,1,1538.4133050314606
635,0.000218081018504,0.33548723758556287,0,1538.3605592405531
115,9.66389164415e-05,0.14865629833522223,0,1538.265367712507
299,0.000367616934041,0.5654774776830829,0,1538.224780526611
40,0.000172858431847,0.26586544097837217,0,1538.0530653760316
498,0.000238916786278,0.3674388642855625,0,1537.936576201959
143,0.000138905100963,0.21362277291706652,0,1537.9044501322453
273,0.000474498035281,0.7297297278357712,0,1537.8983126950604
557,0.000177278841279,0.27263195177044086,0,1537.8707904649202
389,0.000310872944189,0.4779986140642777,1,1537.6012065355906
299,0.000298399209717,0.45881508032302654,0,1537.5881214905496
121,0.000225873729762,0.3472566855631608,1,1537.392975841238
299,0.00029845480261,0.45881508032302654,0,1537.3017164095502
514,0.000477671426719,0.7342775695607304,0,1537.2022032054351
235,0.000243378462137,0.3741171988985318,0,1537.1828534602942
30,0.000112804481212,0.17339527907264046,0,1537.1311246648852
544,0.000263690597871,0.40516477042667565,0,1536.5158018447294
243,0.000240675228484,0.36975367627418704,1,1536.3179609436545
279,0.000301810652215,0.46350436964849545,1,1535.7455618177125
255,0.000179411768913,0.27548972365039615,0,1535.5164564705121
261,0.000243083922301,0.37324992697429965,0,1535.477638509226
121,0.000240675228484,0.3694814699552686,0,1535.1869499932004
0,0.000187876558334,0.2884100357353777,1,1535.1038910487864
448,0.000301470581224,0.4627861576287318,0,1535.0955829579616
7,0.000237147036135,0.3638091359509728,0,1534.1078761948695
94,0.000183061399644,0.2808185574913166,0,1534.012948865382
481,0.000132030061352,0.2025103174714924,0,1533.8197634521114
532,0.000229843076291,0.3525039381826488,1,1533.6722074514448
190,0.000208357642678,0.3195275738838593,1,1533.5534121859089
164,0.00031758527819,0.48693502566306135,0,1533.2418065416289
347,0.000170450128507,0.2613246346037773,0,1533.1442510062132
121,0.000240675228484,0.36892374659450766,1,1532.8696223468364
397,0.000288954217532,0.44292162377798394,0,1532.8436025645929
173,0.000173631380587,0.2661341947197591,0,1532.7540092121162
624,0.000130154078498,0.19949017249654424,0,1532.7231754755167
7,0.000139471292496,0.2137445674657662,0,1532.5344996849178
435,0.00023708212025,0.3632665316434333,1,1532.239256424624
193,0.000202941175769,0.3109488314491163,0,1532.2116385245406
115,0.000649947950074,0.9958334205654562,1,1532.174107868292
521,0.000227261028849,0.3481646567087515,0,1532.0033464254184
0,0.000151823285749,0.2325778840268865,0,1531.8986338590582
623,0.000650075814303,0.9958334205654562,1,1531.8727426172154
597,0.000308515934866,0.4725972779514076,1,1531.840739949702
56,0.000336497422393,0.5154423512789864,1,1531.7869231015807
624,8.44967452919e-05,0.12942972366841796,1,1531.7717057774687
593,0.000240675228484,0.36865664315282914,1,1531.759813733125
118,0.00010311465053,0.1579109237454629,0,1531.4111324997466
121,0.000240679138048,0.36854856291301036,0,1531.2858684058801
265,0.000211764714297,0.3242703181561055,0,1531.2764415572863
560,0.000271951936833,0.41642930964549335,1,1531.26068707212
446,0.00024010869342,0.36763570324647254,1,1531.1220014987184
481,0.000221310708506,0.33885091599869727,1,1531.1094446634543
196,0.000147058823529,0.22515287301443063,0,1531.039536502415
84,0.000304854617319,0.46671054906402537,1,1530.928260717991
348,0.000246000938556,0.37659354268365564,0,1530.8622190395722
597,0.000267410295127,0.40932153371199026,0,1530.6872666125028
571,0.000139344807938,0.21326847225137646,1,1530.5089253577933
261,0.000650700305309,0.9958334205654562,1,1530.4025715687374
336,0.000297640689448,0.4554977444353369,1,1530.361138727693
617,0.000256631987937,0.39271638076391796,0,1530.2705789752329
121,0.000158845642034,0.2430682299352403,0,1530.216547478293
121,0.000244821069694,0.3746226420125074,1,1530.1895481493702
612,0.000215708399497,0.33006331823455926,1,1530.1366057335642
193,0.000296363012743,0.4534614130590008,0,1530.0877422657102
623,9.33060781012e-05,0.14274922363072412,0,1529.902730194039
358,0.000208392281969,0.31870843851208097,0,1529.3677649707363
299,0.000267166510906,0.40855018418682665,0,1529.196839833609
632,0.000254736036508,0.38951370180882633,1,1529.0875494036889
465,0.000235294121153,0.3597301799613772,1,1528.8532420555575
398,0.000248445814232,0.3797951987539119,0,1528.6842321249862
560,0.000232537020656,0.35545016244272143,1,1528.5745101574646
148,0.00013532712038,0.20683385751346278,0,1528.3991629517507
371,0.000480830972592,0.7347228380656089,1,1528.0272693436577
169,0.000243796715311,0.3725174558383783,0,1527.983899878123
601,0.000365055834946,0.557656943059419,1,1527.5935615216479
40,0.000176470595247,0.2695612727051077,1,1527.5138179695707
121,0.000306455588469,0.4680820560570888,1,1527.4058417258668
7,0.000186153297831,0.28432704433953476,0,1527.3811834247608
438,0.000652060310045,0.9958334205654562,1,1527.2106049465451
564,0.000249334924238,0.3807865922053006,0,1527.2092081325309
399,0.000652484470913,0.9958334205654562,1,1526.2178104745071
300,0.000285629871469,0.4358743456985179,0,1526.0110696994248
93,0.000418356012712,0.6384007850999268,1,1525.9749249484496
616,0.000125486775247,0.19148647520954987,0,1525.9494463272354
222,0.000241785345008,0.3688873964876214,1,1525.6813702890718
117,0.000314702805053,0.48012383329290353,1,1525.6420520689178
7,0.000139639772036,0.21302522877007565,0,1525.5340628539298
526,0.000228641471443,0.3487487868491206,0,1525.3085306357607
397,0.000147063204346,0.224272236459929,0,1525.0057786873526
92,0.000145617842557,0.2220020664695375,0,1524.552641154795
103,9.8529414219e-05,0.1501677517681961,0,1524.0905769968374
121,0.000240675228484,0.36675797188638815,1,1523.8708785967563
574,0.000293186529525,0.4467780417809279,0,1523.8696078730698
516,0.000267392309274,0.4074644923869128,1,1523.8452201307675
134,0.000223257594249,0.3401849678104499,0,1523.7330177043848
564,0.000192540182787,0.29336292172915424,1,1523.6451813993065
313,0.000179034931989,0.27277939943320384,0,1523.609925743226
277,0.000180858461667,0.27553812878812883,0,1523.5014510709198
371,0.000336945337407,0.5133349731715331,1,1523.4962950428664
440,0.000230658860768,0.3513584403402636,1,1523.2817814602188
158,0.000115790528467,0.1763684992975061,0,1523.1686186471688
7,0.000402148683188,0.6124513205697429,1,1522.9474723492476
476,0.000191369505901,0.29144513502739455,0,1522.944492411273
384,0.000203026483414,0.3091575956677896,1,1522.7451634345314
609,0.000181918722741,0.27701360054181307,0,1522.732769711674
7,0.000218605311478,0.33283691850206254,1,1522.5472622405086
286,0.000654083074521,0.9958334205654562,1,1522.4876768057754
7,0.00040457795915,0.6158975034564158,1,1522.3209508258644
65,0.000218267142772,0.3322659550501204,1,1522.2903036633536
136,0.000155198100735,0.23622195538539595,0,1522.0673079546493
545,0.000138905100963,0.21142002342183544,0,1522.0465048159115
121,0.000654352671454,0.9958334205654562,1,1521.8604034314878
553,0.000176435240023,0.2684861464143494,0,1521.7263080739976
169,0.000287811535718,0.43795939445124105,0,1521.6881191320876
481,0.000141372572585,0.21509667593430024,0,1521.488022756138
7,0.000300844031222,0.4576383622343624,1,1521.1814586298376
438,0.000229378146372,0.34891254046042297,0,1521.12372507608
512,0.000204411762601,0.31093215633716065,1,1521.1069675284896
560,0.000654730691386,0.9958334205654562,1,1520.981731370154
42,0.000176470595247,0.26840449271342354,0,1520.9587316104803
200,0.000220588235294,0.3354691822901088,0,1520.7936263826377
446,0.000169802807763,0.2581946434651234,0,1520.555795670323
273,0.000229411756291,0.3486917550630115,1,1519.9384752571677
464,0.000147058823529,0.22351790063126162,1,1519.9217242968348
7,0.000240675228484,0.365787381439702,1,1519.8380977709112
217,0.000260957469821,0.39660407595437086,0,1519.8034998822438
560,0.000337205080442,0.5123550898557614,0,1519.416875879151
464,0.000208054982858,0.31610267764359246,0,1519.3227929529392
627,0.000183823529412,0.2792372842709653,1,1519.0508264321068
115,0.000162518953576,0.24686592169077573,0,1518.9977307805634
353,0.000207352936268,0.31494992944215067,1,1518.9074970951144
502,0.000172242329401,0.26161713125656505,1,1518.8898812874868
7,0.000425594496508,0.6463854700235984,1,1518.782492083866
134,0.000241176468484,0.36621785509254884,0,1518.4642904614232
134,0.000241176468484,0.36621785509254884,0,1518.4642904614232
300,0.000284658695591,0.43214824523913553,0,1518.1276803855299
384,0.000208841377035,0.3170325274157952,0,1518.054189820168
504,0.000237830544219,0.36100528480024646,1,1517.9096780261507
118,0.000117167839233,0.1778246645016529,0,1517.6917630786954
7,0.000240675228484,0.3652250966074861,0,1517.5018173163014
30,0.000215552922557,0.32709588625314334,0,1517.473678264081
7,0.000334733279545,0.5077087753947116,0,1516.7561949168476
611,0.000288200050096,0.4370723977212123,0,1516.5590622750503
373,0.000114705878146,0.17395509898942357,0,1516.5316878356482
226,0.000656769539383,0.9958334205654562,1,1516.2600590474835
118,0.000180774659334,0.2740955004955555,0,1516.2274486112321
115,0.000191105133105,0.2897337623564169,0,1516.0961804057183
614,0.000286035819359,0.43365167915480984,1,1516.0747354181506
134,0.000657021157882,0.9958334205654562,1,1515.6793789954422
193,0.000243911792993,0.36968753799769066,0,1515.6607782728254
348,0.000297987432633,0.45163160579614176,1,1515.6062180392998
336,0.000183823529412,0.27860356912312517,0,1515.603416027861
35,0.0001412259814,0.21401289517763802,1,1515.3932233721266
561,0.0002957644677,0.44810969326038713,0,1515.0896818170668
196,0.000348740629378,0.5283287107405366,0,1514.9617401414991
7,0.000369245659751,0.5593273745490175,1,1514.7838837867414
464,0.000211710723474,0.320684424980981,1,1514.729248092924
169,0.000268396782533,0.4065226590813055,1,1514.633131011258
134,0.000347151986765,0.5258012740122433,1,1514.6140424314426
56,0.000220588235294,0.33410169277882845,1,1514.5943405981634
121,0.000296269786017,0.44872455243624304,1,1514.580877344324
474,0.000151749270804,0.2298024524155281,0,1514.3562219309897
7,0.000657718266807,0.9958334205654562,1,1514.072925783088
537,0.000312530223295,0.4731459030141451,1,1513.9204715172093
287,0.000179949977457,0.27240548460108677,0,1513.7844886153405
313,0.000236263527453,0.3576280501799237,0,1513.6828525133521
51,0.000658035077786,0.9958334205654562,1,1513.3439753941382
547,0.000254789002715,0.3855581232393493,1,1513.2447599028599
473,0.000265402921169,0.4016161687675012,0,1513.2319079177166
356,0.000435290858567,0.6586679054991483,1,1513.1673283181667
475,0.000322715229992,0.48831542108336434,0,1513.1465010048319
34,0.000339953862045,0.5143718608672273,0,1513.0637368642085
140,0.000658234102365,0.9958334205654562,1,1512.8863986042047
565,0.00015294117086,0.23135333201804573,0,1512.6949186875456
435,0.000159731449161,0.24158772765575998,0,1512.4618785136895
301,0.00041657220298,0.6300451548549848,1,1512.4512637854375
238,0.000272794120451,0.4125606259259701,1,1512.3516051002107
514,0.000420740624052,0.6362547513985554,1,1512.2256207898756
121,0.000240681612906,0.3638216536634329,1,1511.6304451787355
521,0.000192647050409,0.29119582655362675,1,1511.5509214151082
399,0.000473011724722,0.7149660378282069,1,1511.5186378274432
305,0.000342228919317,0.5172852562686875,1,1511.518247204399
361,0.000224425558584,0.33920969078854135,1,1511.4574869670155
93,0.000231816340895,0.3503004134146242,0,1511.1118226703911
7,0.000413653460432,0.6250103358887714,1,1510.9515468238567
385,0.000252468323006,0.38146294957706584,1,1510.9339066192485
398,0.000191242753603,0.28893235428107333,0,1510.814652255357
193,0.000129331771065,0.19537140040791862,0,1510.6218587985486
118,0.000352875022293,0.5330053084970751,1,1510.4648241566638
7,7.23786687515e-05,0.10931720432089047,0,1510.3511325444895
564,0.000217401946293,0.3283283862524298,1,1510.2366462254688
313,0.000282209625834,0.4261427719836037,1,1510.0221005015164
567,0.00029394124704,0.44380760545534736,1,1509.8514071247487
339,0.000279872261841,0.42252496730702643,1,1509.7064801193828
627,0.000392421728118,0.5921485328308866,1,1508.9595972953605
7,0.000379393336358,0.5724722203060476,0,1508.9148001425522
446,0.000296482120057,0.4473322456646236,1,1508.8000773153603
130,9.55882317879e-05,0.14421218659224783,0,1508.6813919964452
65,0.000302421767934,0.4561946688589044,1,1508.4716684761381
564,0.000192540182787,0.29043425005699636,0,1508.4344776918224
7,0.000414353664049,0.6250103358887714,1,1508.3982358965213
193,0.000257357400384,0.38818618482725287,0,1508.3544683309856
619,0.000345201023673,0.5205202442521037,0,1507.875726188979
101,0.000330882352941,0.49874960143963487,0,1507.3321287961448
357,0.000298660514805,0.4501097048395784,1,1507.0947866458405
521,0.000166245094228,0.25054315477482436,1,1507.0709661435915
299,0.000329175276284,0.4960901524557372,0,1507.0699052978978
115,0.000135294120101,0.20388869837549467,1,1507.00339544163
562,0.000277781848474,0.4185809664145135,0,1506.8693966650312
7,0.000351651197187,0.5298493074531166,0,1506.7467754740928
521,0.000200764391316,0.302453597363213,0,1506.5101703576295
446,0.000230969737509,0.34791710174222457,0,1506.3319787886392
279,0.000197566740534,0.2975865497490685,1,1506.2583355109598
121,0.000244761593042,0.3686586661441212,1,1506.1949122093718
237,0.000143127134618,0.21557276959432953,1,1506.162826285063
158,0.000219014462303,0.32984548536733804,1,1506.0443127769647
446,0.000246615755925,0.37137649466323536,0,1505.891192029828
121,0.000243601577902,0.3667643592141032,1,1505.5910654308288
47,0.00052017615133,0.7830432879515147,1,1505.3425381948196
266,0.000310412786551,0.46720569807031703,1,1505.1109951411631
327,4.67669659184e-05,0.07038483111903572,0,1505.0117050963854
138,0.000272253997185,0.40973955102469056,1,1504.990028654262
121,0.000240766360209,0.36231514408668614,1,1504.8412235503927
118,0.000661764705882,0.9958334205654562,1,1504.8149466330474
499,0.000661764705882,0.9958334205654562,1,1504.8149466330474
560,0.000158797520049,0.23894932645732256,1,1504.7421797493448
111,0.000343888409937,0.5173714149227187,1,1504.4747074130835
117,0.000258663507069,0.3891473181512373,1,1504.453885129726
475,0.00066198492302,0.9958334205654562,1,1504.314352088907
169,0.00019401384099,0.29185575771324934,0,1504.303797213583
261,0.000223637223244,0.3363881315025034,0,1504.168790074299
7,0.000144284797065,0.21699408713733917,0,1503.9289762426167
521,0.000194637409773,0.29271131243501364,0,1503.8800237651867
481,0.0001207427217,0.1815800616388604,0,1503.859272694036
196,0.000195588241606,0.29411425923534024,1,1503.7420287657915
475,0.000662261952863,0.9958334205654562,1,1503.6850845204165
131,0.000236841570395,0.3561305267543292,0,1503.6656198503551
242,0.000662278154916,0.9958334205654562,1,1503.6482981863755
446,0.00018410323258,0.27676695507801397,1,1503.3247988068217
446,0.000297083800951,0.4465604593163727,0,1503.146445167594
560,0.000461964766223,0.694373262258409,0,1503.0870599408886
7,0.00066254426409,0.9958334205654562,1,1503.0443617729097
273,0.000228498893625,0.3434177533369073,1,1502.929611118844
362,0.000220588235294,0.3315093627178489,0,1502.8424443217166
169,0.000116176473744,0.17456960837448238,1,1502.6244363308379
148,0.000260377238034,0.39124562033736876,0,1502.6106862930928
169,0.000123529407908,0.185606905646259,0,1502.532140237343
64,0.000319117658278,0.47939351424385773,0,1502.2469042632329
604,0.000152413617162,0.22894657963836076,0,1502.1399262181021
278,0.00022712250915,0.3411111439577859,1,1501.8817167632806
582,0.000213983129053,0.32134988377290374,1,1501.753363431333
389,0.000263652012549,0.39590898072597214,1,1501.6345860526744
40,9.2671173019e-05,0.1391559259040429,0,1501.6096308127267
190,0.000104287404144,0.15659752083667713,0,1501.5957307792162
464,0.000197058828438,0.29586563706649455,0,1501.407673087744
174,0.000190414569985,0.2858844929525801,0,1501.3792955817446
169,0.000252694779512,0.379376050234661,1,1501.321281616129
612,0.00024104677579,0.36184559290364243,0,1501.142638053298
597,0.000240675228484,0.3612850142587379,1,1501.1308664146795
583,0.000439180834875,0.6592609268190854,1,1501.114972393376
148,0.000294117647059,0.44144108095940005,1,1500.8996752610597
554,0.000277438490214,0.4163564166045139,0,1500.716127323792
627,0.000194602369827,0.29203972395316097,0,1500.6997304954818
627,0.000194602992324,0.29203972395316097,0,1500.694930049872
389,0.000220473597135,0.3308625879772271,0,1500.6902970546353
607,0.00066359298074,0.9958334205654562,1,1500.669008666971
554,0.000351749123996,0.5278556601873503,0,1500.659487622073
452,0.000552939101544,0.8297587513351352,1,1500.6331601765141
475,0.000663694351137,0.9958334205654562,1,1500.4398016337734
488,8.70858169405e-05,0.1306601256106104,0,1500.3605661744193
560,0.000154032146229,0.23107238490152127,1,1500.1568864591766
275,0.000303886085195,0.45586585367056504,1,1500.1208540958414
162,0.000161044291141,0.24151771408266134,0,1499.697458205482
299,0.000183490830309,0.27516707646428096,0,1499.62303838779
384,0.000132860578597,0.19919053990244487,0,1499.244862591187
7,0.000125583653319,0.18825197273036778,0,1499.0165340403144
281,0.000152551619446,0.2286664621676549,0,1498.9448358402901
39,0.000397286307519,0.5953878442357006,1,1498.6367085083255
121,0.000265429030482,0.39776172113255415,1,1498.5614814259297
121,0.000181332564781,0.27164930826177996,0,1498.0723875485787
257,0.000324492158036,0.4860283541226717,1,1497.8123263883328
368,0.000264705875341,0.3964651410622562,0,1497.7572392434472
574,0.000664939023242,0.9958334205654562,1,1497.6311898648028
299,0.000332855817856,0.49838431806815775,0,1497.2979029730184
7,0.000471200204572,0.7054263155038157,0,1497.0840603614927
377,0.000100000001052,0.14969797159813555,0,1496.979700233129
7,0.000371034937854,0.5552184653914599,1,1496.4048092148537
66,0.000311854644458,0.4666540083400225,1,1496.38306381828
24,0.000308064292459,0.4608758179581176,1,1496.037772762824
554,0.000212273699216,0.317517795713119,0,1495.7943300833865
81,0.000392762955547,0.5874419052378649,0,1495.6652528997702
475,0.000286104223307,0.42788734155818897,0,1495.5645764762119
280,0.000205882349435,0.30790486016755825,0,1495.5379177114364
612,0.000125023083818,0.1869531633716513,0,1495.3491600303578
280,0.000127941194703,0.19129676303020512,0,1495.192877276763
370,0.000301562968422,0.45088372025843587,1,1495.156128147273
59,0.000226415308082,0.3384877730087006,0,1494.9862528116328
358,0.000263446614691,0.3938040977708028,0,1494.8155558297865
475,0.000263603680274,0.3940208177842429,0,1494.7470284735107
616,0.000280465313937,0.41920202512814403,0,1494.6662004068994
179,0.000239853560925,0.35849181364663124,1,1494.6278565308787
348,0.000160294122556,0.23957268355291408,0,1494.581833274751
317,0.000211604849246,0.3162591207710549,0,1494.5740700081485
162,0.00018254153239,0.27281984170247675,1,1494.5631173929073
445,0.000238849326279,0.3569590859126172,0,1494.4948410516056
516,0.000174459123088,0.2607249677322411,0,1494.475973037691
193,0.000251470593846,0.3757783132322428,1,1494.323083606223
535,0.000129688558498,0.19379525692829122,0,1494.3126762510808
148,0.000154411757694,0.23071061987894637,0,1494.1259870647214
446,0.000231588710757,0.34601880179851724,0,1494.109106905413
191,0.000245291318583,0.36640086546066675,1,1493.7375997540105
380,0.000350213157571,0.5229741746320118,0,1493.302474011095
389,0.000264705875341,0.39508259900859843,0,1492.5343024579422
348,0.000190299994806,0.28401891589913986,0,1492.4798930692612
7,0.000321505441235,0.4798368092165766,1,1492.4687040237259
7,0.000667252262221,0.9958334205654562,1,1492.4391822228504
344,0.000405807849902,0.605632767535264,1,1492.4126472208961
626,0.000121690595851,0.18153094628057154,0,1491.7417817794324
7,0.000180169484194,0.2687096787835661,0,1491.4272524321002
526,0.000325010581911,0.48468298199417637,1,1491.2836965009976
358,0.000114705878146,0.17105832018823142,0,1491.277717873402
404,0.000224104381184,0.3341182128883437,1,1490.9044219622697
544,0.000471567795807,0.7029611839344737,1,1490.689547049088
427,0.000239841952439,0.35752487869737426,1,1490.6686468386094
334,0.000116748232712,0.1740203009413552,0,1490.5604727279824
560,0.000240675228484,0.3586915044266154,0,1490.3548931312682
597,0.000240675228484,0.35864436144941025,1,1490.1590151528735
597,0.000240675228484,0.35864436144941025,0,1490.1590151528735
121,0.000240675228484,0.35862970990192605,1,1490.0981383124254
226,5.18203704045e-05,0.07721437377791925,0,1490.0390169965683
101,0.000295305848122,0.44001025755746404,0,1490.0153869478474
615,0.000668381911019,0.9958334205654562,1,1489.9167738504937
121,0.000238461021115,0.3552703570778242,1,1489.8466651557774
199,0.000220588235294,0.32860906867214557,1,1489.6944446478544
605,0.000265750900421,0.3958471721757849,0,1489.5421673028677
547,0.000333393439334,0.4965676640869033,0,1489.4344204219094
179,0.000238916786278,0.3558180658489721,0,1489.297053556327
7,0.000240675228484,0.35842275899339626,1,1489.2382620807361
431,0.000222058822126,0.3306445071382632,0,1488.9951408940187
169,0.000226404563939,0.337095144324526,1,1488.9061353699092
7,0.000196896440843,0.29310812693546245,0,1488.641062685227
299,0.000362103197977,0.5390166796573809,1,1488.571994582655
385,0.000668999758381,0.9958334205654562,1,1488.540777616129
562,0.000306061476303,0.45551128514544004,0,1488.2999672081733
526,0.000391202619203,0.5822180376546231,1,1488.2774528472744
117,0.000275678061336,0.4102772478191249,0,1488.2477257378623
385,0.000199910999331,0.297506597331917,0,1488.1952385187387
279,0.000304202191971,0.45270150479477267,1,1488.1599039823134
398,0.000239543520132,0.3564030215218826,0,1487.8424652250555
564,0.000192540182787,0.2864381743473887,1,1487.6799751679084
134,0.000212883510624,0.3166905785724448,0,1487.6238072369604
446,0.000255311870585,0.37980358535446107,1,1487.606449650035
379,0.000259863243384,0.3865613330999701,0,1487.556793589112
464,0.000243560312296,0.3623083422380395,1,1487.5508198467262
106,0.000345307885653,0.5136549977383618,0,1487.527563313552
280,0.000220773030893,0.3282956353072203,1,1487.0278039817838
384,0.00016369450179,0.24338649404521567,0,1486.8336528336838
275,0.000166690805379,0.24783245345136004,1,1486.7793870685948
521,0.000291664746386,0.43363976685741285,0,1486.7747035958805
336,0.000149798253765,0.22268584905432584,0,1486.5717286909778
33,0.000264705875341,0.39348770816706174,0,1486.5091591192001
326,0.000117647060577,0.17487842877597037,0,1486.4666224407065
169,0.000229715415426,0.34145388448739544,1,1486.4212915540736
446,0.000308560415542,0.4585755449969548,0,1486.1774936083314
169,0.000499829427831,0.7427599839177034,1,1486.0269175044289
334,0.00067019859847,0.9958334205654562,1,1485.8781006687416
191,0.000254770823628,0.37851476402455836,1,1485.7068742582603
521,0.000101470605415,0.15074323664232686,0,1485.5852690127251
358,0.000278716796832,0.41397072286814807,1,1485.2736812904536
211,0.000217883306391,0.3236111820099778,1,1485.250005474238
7,0.000670669943875,0.9958334205654562,1,1484.8338287112213
34,0.000312832147782,0.46443943082197664,1,1484.628207538394
438,0.000208372978994,0.30935159403647605,0,1484.6051322488588
373,9.11764712894e-05,0.13533117594768723,0,1484.277402205415
624,6.20792455532e-05,0.09213473599328646,0,1484.147160170138
564,0.000121565057951,0.18041677413001275,0,1484.117041286111
604,0.0003293463745,0.48878739186583214,0,1484.113473566815
191,0.000213513361739,0.31687334354580154,0,1484.0913981446715
463,0.000175081611435,0.25974721395259415,0,1483.5779258807356
